reading_id,reading_date,consumption_value,temperature,meter_code,meter_type,meter_unit,building_code,building_name,region_code,region_name,created_at,updated_at,extraction_timestamp,source_type,source_filename
8329,2025/01/17 06:00:00.000,1.22,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8330,2025/01/17 12:00:00.000,4.96,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8331,2025/01/17 18:00:00.000,5.12,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8380,2025/01/18 00:00:00.000,3.61,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8381,2025/01/18 06:00:00.000,1.79,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8382,2025/01/18 12:00:00.000,2.13,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8383,2025/01/18 18:00:00.000,4.29,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8432,2025/01/19 00:00:00.000,3.54,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8433,2025/01/19 06:00:00.000,4.97,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8434,2025/01/19 12:00:00.000,3.21,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8435,2025/01/19 18:00:00.000,5.17,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8484,2025/01/20 00:00:00.000,1.1,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8485,2025/01/20 06:00:00.000,1.04,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8486,2025/01/20 12:00:00.000,5.91,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8487,2025/01/20 18:00:00.000,5.45,,EAU_005,water,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8200,2025/01/15 00:00:00.000,24.39,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8201,2025/01/15 06:00:00.000,7.38,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8202,2025/01/15 12:00:00.000,18.77,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8203,2025/01/15 18:00:00.000,6.67,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8252,2025/01/16 00:00:00.000,21.93,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8253,2025/01/16 06:00:00.000,7.53,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8254,2025/01/16 12:00:00.000,6.88,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8255,2025/01/16 18:00:00.000,6.79,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8304,2025/01/17 00:00:00.000,5.32,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8305,2025/01/17 06:00:00.000,19.36,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8306,2025/01/17 12:00:00.000,15.82,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8307,2025/01/17 18:00:00.000,16.02,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8356,2025/01/18 00:00:00.000,14.27,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8357,2025/01/18 06:00:00.000,15.24,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8358,2025/01/18 12:00:00.000,8.4,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8359,2025/01/18 18:00:00.000,11.27,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8408,2025/01/19 00:00:00.000,14.17,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8409,2025/01/19 06:00:00.000,10.13,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8410,2025/01/19 12:00:00.000,23.16,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8411,2025/01/19 18:00:00.000,20.39,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8460,2025/01/20 00:00:00.000,13.89,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8461,2025/01/20 06:00:00.000,18.62,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8462,2025/01/20 12:00:00.000,6.42,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
8463,2025/01/20 18:00:00.000,11.24,,GAZ_004,gas,m3,BAT008,Central Hospital,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
3,2025/01/01 23:00:00.000,21.58,18.03,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
11,2025/01/01 22:00:00.000,39.62,13.3,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
19,2025/01/01 21:00:00.000,17.12,12.11,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
27,2025/01/01 20:00:00.000,21.72,12.73,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
35,2025/01/01 19:00:00.000,39.44,22.44,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
43,2025/01/01 18:00:00.000,39.73,14.1,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
51,2025/01/01 17:00:00.000,31.65,23.22,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
59,2025/01/01 16:00:00.000,22.33,15.2,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
67,2025/01/01 15:00:00.000,37.14,16.86,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
75,2025/01/01 14:00:00.000,35.4,16.44,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
83,2025/01/01 13:00:00.000,35.27,16.49,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
91,2025/01/01 12:00:00.000,32.47,23.67,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
99,2025/01/01 11:00:00.000,36.24,24.1,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
107,2025/01/01 10:00:00.000,17.78,10.28,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
115,2025/01/01 09:00:00.000,25.08,13.56,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
123,2025/01/01 08:00:00.000,16.06,14.52,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
131,2025/01/01 07:00:00.000,25.8,20.23,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
139,2025/01/01 06:00:00.000,15.61,22.06,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
147,2025/01/01 05:00:00.000,33.41,19.53,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
155,2025/01/01 04:00:00.000,29.49,11.84,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
163,2025/01/01 03:00:00.000,14.1,22.35,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
171,2025/01/01 02:00:00.000,10.35,17.52,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
179,2025/01/01 01:00:00.000,17.04,19.11,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
187,2025/01/01 00:00:00.000,21.34,18.93,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
195,2025/01/02 23:00:00.000,13.56,22.3,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
203,2025/01/02 22:00:00.000,34.59,16.62,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
211,2025/01/02 21:00:00.000,21.59,17.87,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
219,2025/01/02 20:00:00.000,35.52,16.92,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
227,2025/01/02 19:00:00.000,29.8,19.21,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
235,2025/01/02 18:00:00.000,20.22,21.74,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
243,2025/01/02 17:00:00.000,12.15,23.57,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
251,2025/01/02 16:00:00.000,29.48,14.14,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
259,2025/01/02 15:00:00.000,30.0,24.18,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
267,2025/01/02 14:00:00.000,32.48,18.7,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
275,2025/01/02 13:00:00.000,14.99,20.5,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
283,2025/01/02 12:00:00.000,32.62,10.49,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
291,2025/01/02 11:00:00.000,32.24,18.34,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
299,2025/01/02 10:00:00.000,39.29,10.16,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
307,2025/01/02 09:00:00.000,36.49,11.2,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
315,2025/01/02 08:00:00.000,17.17,12.85,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
323,2025/01/02 07:00:00.000,19.01,24.79,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
331,2025/01/02 06:00:00.000,26.99,21.36,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
339,2025/01/02 05:00:00.000,11.62,13.45,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
347,2025/01/02 04:00:00.000,23.04,16.58,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
355,2025/01/02 03:00:00.000,14.64,11.74,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
363,2025/01/02 02:00:00.000,18.13,17.95,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
371,2025/01/02 01:00:00.000,37.61,16.24,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
379,2025/01/02 00:00:00.000,29.8,19.88,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
387,2025/01/03 23:00:00.000,35.27,11.15,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
395,2025/01/03 22:00:00.000,16.51,14.01,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
403,2025/01/03 21:00:00.000,31.75,17.93,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
411,2025/01/03 20:00:00.000,26.14,11.14,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
419,2025/01/03 19:00:00.000,15.49,13.31,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
427,2025/01/03 18:00:00.000,38.78,14.14,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
435,2025/01/03 17:00:00.000,35.37,15.74,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
443,2025/01/03 16:00:00.000,22.85,13.96,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
451,2025/01/03 15:00:00.000,39.75,22.18,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
459,2025/01/03 14:00:00.000,34.37,24.7,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
467,2025/01/03 13:00:00.000,20.42,20.84,ELEC_003,electricity,kWh,BAT003,Mall South,REG02,Rabat-Salé-Kénitra,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
